id,age,height,weight,inseam,armLength,shoulderLength,chestCirc,waistCirc,hipCirc,kneeCirc,calfCirc,armCirc,headCirc
5-3484,56,1584,57,685,523,401,882,799,922,377,356,304,525
5-3485,49,1545,59,677,549,396,879,841,918,342,346,385,520
5-3486,51,1518,55,662,520,396,864,743,905,374,372,369,520
5-3487,44,1542,57,664,525,407,902,728,940,367,357,329,535
5-3488,35,1585,59,696,542,408,894,843,921,357,336,356,555
5-3489,34,1608,60,723,551,440,892,743,960,376,344,407,550
5-3494,33,1586,59,696,513,389,882,758,953,389,345,265,550
5-3495,33,1616,47,722,538,383,788,620,867,347,339,323,530
5-3496,30,1600,63,730,547,424,959,790,961,369,355,348,545
5-3497,33,1680,61,774,563,427,915,753,943,369,364,261,565
5-3501,45,1573,59,713,550,375,870,748,949,393,372,270,545
5-3502,40,1582,52,690,505,376,845,684,874,344,342,309,550
5-3503,41,1564,52,677,523,402,843,657,954,372,361,303,540
5-3504,46,1694,69,769,592,424,906,784,1021,400,399,280,580
5-3505,49,1640,69,740,560,423,979,868,975,368,353,351,535
5-3506,42,1508,64,662,507,403,921,807,1025,385,391,346,535
5-3507,45,1607,65,717,563,418,950,802,962,364,357,324,550
5-3508,43,1564,53,687,528,397,856,688,892,362,334,390,530
5-3509,33,1591,52,701,547,418,855,673,912,343,336,319,530
5-3510,39,1674,77,737,593,463,995,890,1034,406,412,394,560
5-3511,45,1554,50,697,515,401,838,740,915,356,337,370,540
5-3512,50,1445,51,610,470,391,877,781,918,349,332,343,520
5-3513,47,1524,55,669,520,382,878,742,912,349,331,371,540
5-3514,47,1560,57,680,523,398,850,746,957,366,361,343,540
5-3515,52,1514,66,663,520,425,964,917,999,383,376,410,560
5-3516,54,1498,58,690,516,413,913,819,792,384,351,322,520
5-3517,53,1584,66,677,523,380,913,810,950,391,381,316,530
5-3518,54,1522,60,665,505,353,896,830,1005,366,347,327,540
5-3519,53,1498,47,664,524,388,847,741,844,331,321,365,530
5-3520,55,1490,52,642,512,385,898,793,885,360,340,263,520
5-3521,52,1575,60,692,545,382,876,818,921,370,352,304,550
5-3522,44,1605,62,706,544,412,930,766,928,365,381,276,560
5-3523,57,1622,78,732,592,411,976,982,1080,422,375,272,550
5-3524,60,1656,70,734,590,404,954,935,936,370,369,350,545
5-3525,59,1551,76,665,555,417,1005,1026,1054,450,388,243,540
5-3526,30,1670,54,756,557,433,814,677,896,372,347,374,530
5-3531,26,1523,48,676,502,358,817,639,898,351,336,345,520
5-3532,25,1565,48,712,523,411,815,662,898,350,333,345,515
5-3533,25,1673,56,742,548,399,835,632,964,372,352,341,540
5-3534,35,1514,52,645,500,419,878,802,900,340,342,325,530
5-3535,32,1500,36,668,498,388,695,568,803,316,282,358,515
5-3536,52,1552,52,677,515,393,853,726,900,358,349,244,540
5-3537,28,1614,66,714,522,383,893,749,1028,380,375,313,570
5-3540,30,1478,58,655,500,393,884,875,950,343,366,253,540
5-3541,32,1488,62,661,534,432,935,880,954,372,378,288,535
5-3543,59,1516,70,657,560,419,1016,945,996,378,362,312,545
5-3544,55,1584,67,662,544,441,977,860,987,393,377,273,550
5-3545,54,1583,65,675,548,413,959,842,914,381,369,265,545
5-3546,51,1540,56,690,532,411,870,777,931,357,341,365,550
5-3547,51,1623,65,697,555,386,937,832,935,369,339,352,570
5-3548,49,1627,59,723,556,411,894,785,890,366,348,365,540
5-3549,49,1606,54,734,552,408,842,715,893,375,359,367,535
5-3571,56,1541,57,707,544,386,921,863,884,357,331,294,535
5-3572,56,1533,47,702,550,377,813,711,883,342,324,283,520
5-3573,55,1591,66,704,565,416,946,907,1002,364,363,299,550
5-3574,50,1576,53,658,530,380,874,751,890,354,347,350,545
5-3575,57,1463,50,647,521,364,817,737,887,350,340,301,515
5-3576,57,1541,61,665,520,385,884,838,957,381,376,301,515
5-3577,57,1527,61,650,520,407,948,886,952,370,339,274,515
5-3578,60,1507,69,635,512,409,965,969,991,379,348,298,550
5-3579,53,1491,52,668,519,395,859,760,865,351,346,320,550
5-3580,56,1557,66,692,540,432,975,873,823,376,388,315,550
5-3581,54,1556,73,647,522,423,941,862,1068,410,407,284,550
5-3817,21,1625,60,713,562,401,870,725,968,386,388,328,555
5-3818,36,1538,59,677,521,404,922,775,952,376,360,363,525
5-3820,36,1592,54,700,533,408,864,687,897,363,360,367,545
5-3821,40,1590,62,720,544,403,928,828,938,359,350,372,545
5-3822,39,1653,53,734,555,405,838,661,927,316,320,320,535
5-3823,39,1633,53,714,547,370,826,716,914,340,341,369,550
5-3824,45,1567,59,694,522,421,900,800,912,346,362,335,530
5-3825,40,1585,72,685,528,447,975,855,1053,408,380,377,555
5-3826,39,1636,75,691,542,436,948,884,1040,422,405,337,530
5-3827,33,1618,57,729,567,422,858,726,932,351,364,296,520
5-3832,31,1703,63,764,575,404,876,745,954,379,360,344,550
5-3833,30,1603,85,710,561,450,1065,1010,1072,430,433,367,560
5-3834,31,1587,51,700,515,404,829,710,891,352,342,303,545
5-3835,28,1653,65,744,552,396,922,800,1020,378,361,324,545
5-3836,29,1644,53,722,534,367,797,656,912,369,359,277,545
5-3837,31,1544,58,665,525,397,884,728,950,383,349,362,550
5-3863,29,1650,52,737,555,371,878,648,940,342,334,324,540
5-3870,26,1605,63,700,545,413,896,756,984,394,390,304,550
5-3871,31,1590,62,704,560,396,867,766,1060,395,366,292,545
5-3900,33,1628,60,702,562,422,915,733,938,366,352,276,570
5-3901,36,1511,52,664,512,385,837,700,935,386,362,287,540
5-3917,47,1573,48,705,540,360,806,665,863,350,330,329,550
5-3918,41,1604,55,731,568,381,848,723,916,354,344,343,540
5-3919,42,1597,54,667,530,388,894,746,914,329,329,304,520
5-3929,58,1535,55,663,530,377,890,777,898,343,336,203,570
5-3930,50,1538,52,687,544,373,870,770,882,353,328,286,540
5-3931,58,1462,38,667,502,350,743,629,800,298,288,274,500
5-3932,56,1478,46,650,523,370,845,688,878,337,307,299,512
5-3933,35,1658,58,768,568,419,891,720,928,363,353,320,550
5-3934,27,1610,53,739,557,385,824,675,906,364,351,376,540
5-3935,27,1655,52,757,552,405,827,656,878,357,331,273,540
5-3936,26,1596,55,720,534,415,855,708,906,368,347,419,540
5-3937,28,1564,67,722,552,395,920,840,1025,418,399,459,545
5-3938,25,1592,57,742,552,372,845,700,950,360,379,282,540
5-3941,41,1557,58,675,548,372,896,768,875,364,354,279,540
5-3943,42,1545,55,658,508,393,838,755,933,373,362,314,550
5-3975,47,1545,61,678,538,384,890,790,977,383,389,339,565
5-3976,30,1531,47,679,530,396,825,680,880,351,328,311,510
5-3977,55,1552,62,685,550,397,900,872,947,385,350,270,555
5-3978,27,1578,51,700,527,379,840,707,930,356,349,286,520
5-3980,45,1536,39,670,495,357,750,622,818,318,308,269,500
5-3981,33,1621,56,705,540,389,854,702,930,367,357,337,540
5-3982,36,1629,62,702,526,405,927,784,990,379,349,295,525
5-3983,29,1517,43,640,518,370,784,624,854,341,327,395,530
5-3994,24,1620,53,713,555,401,820,631,938,377,350,322,550
5-3996,42,1590,55,720,544,394,852,728,941,369,352,330,530
5-3997,42,1515,51,660,514,365,878,705,873,338,341,313,520
5-3998,39,1577,69,687,535,409,946,827,940,397,416,285,535
5-3999,45,1570,55,720,535,392,877,720,933,345,328,326,515
5-4000,44,1602,61,725,542,414,907,787,913,357,357,316,550
5-4001,43,1585,54,707,540,405,842,680,920,363,351,373,525
5-4002,48,1479,58,636,503,390,933,827,909,344,342,374,530
5-4003,38,1645,60,740,547,418,874,693,945,366,361,380,540
5-4004,44,1503,65,645,512,399,948,900,955,391,365,368,515
5-4005,48,1575,68,700,555,457,992,887,993,398,371,391,540
5-4006,42,1567,49,720,532,382,844,689,865,335,320,279,550
5-4007,37,1687,65,772,570,408,907,786,980,375,359,301,560
5-4008,44,1565,49,710,532,345,800,685,860,355,321,301,535
5-4009,43,1599,54,737,555,380,852,715,917,356,332,303,535
5-4012,21,1694,63,754,573,398,864,673,991,393,383,299,550
5-4013,46,1700,65,747,573,394,884,741,995,393,366,328,550
5-4014,42,1557,61,681,510,402,900,798,965,371,363,370,545
5-4015,44,1628,60,751,595,394,875,806,917,368,325,358,555
5-4016,37,1496,60,660,515,416,894,840,958,345,360,339,550
5-4017,42,1484,56,658,520,361,863,757,963,382,356,270,520
5-4018,44,1500,54,630,509,391,869,725,933,350,335,280,530
5-4020,40,1532,60,764,560,404,937,893,893,348,337,224,530
5-4021,38,1570,60,694,535,408,896,804,943,362,365,241,540
5-4022,40,1530,74,684,550,413,981,945,1033,427,413,322,555
5-4023,37,1520,53,660,523,395,868,765,916,347,340,250,530
5-4024,40,1645,46,753,540,397,798,640,845,338,318,268,540
5-4025,38,1515,62,642,505,417,934,798,935,369,395,393,540
5-4028,38,1572,71,688,540,419,940,900,1009,422,402,340,565
5-4029,64,1530,56,662,518,401,864,786,933,361,362,346,530
5-4030,38,1637,66,736,585,444,965,849,964,361,364,347,545
5-4032,43,1580,62,678,535,410,895,795,966,398,391,359,540
5-4033,59,1524,57,663,515,395,868,797,918,376,351,292,530
5-4034,51,1560,62,721,550,419,907,870,950,359,368,307,555
5-4035,40,1553,56,684,545,399,866,728,960,365,342,327,540
5-4036,37,1640,68,753,575,453,934,818,1000,408,393,272,540
5-4037,36,1564,62,665,525,406,932,836,934,357,352,349,550
5-4038,32,1522,46,685,519,394,828,678,850,337,330,399,535
5-4039,36,1628,64,739,556,424,900,787,947,392,393,349,530
5-4040,44,1530,50,684,535,400,847,720,860,346,350,282,530
5-4043,40,1582,55,694,548,398,887,710,948,349,321,310,540
5-4044,37,1520,52,654,523,388,880,736,867,342,342,368,535
5-4045,39,1595,64,702,555,407,916,777,968,378,367,305,540
5-4046,23,1560,52,705,525,382,862,700,880,361,371,287,520
5-4048,50,1567,55,696,534,389,860,790,905,348,330,339,540
5-4049,46,1490,65,626,515,399,960,828,1012,375,390,378,545
5-4050,50,1490,54,653,505,384,870,753,917,354,344,382,540
5-4051,52,1543,52,679,520,409,897,757,873,340,330,347,540
5-4052,42,1524,71,643,525,417,960,923,1005,396,394,361,550
5-4053,63,1527,64,658,540,378,930,900,970,383,366,326,545
5-4054,36,1608,67,730,565,410,958,842,1015,375,374,390,550
5-4055,37,1550,56,674,535,381,840,760,937,354,344,389,530
5-4065,68,1542,61,657,545,388,908,860,938,358,344,356,550
5-4066,55,1578,64,690,528,408,920,826,1006,361,355,313,545
5-4067,64,1516,58,675,525,392,940,858,930,352,337,361,540
5-4068,57,1497,60,642,535,375,876,820,960,383,368,353,560
5-4069,64,1520,65,626,535,433,938,882,988,400,377,370,555
5-4070,62,1522,74,634,524,384,998,945,1030,416,404,354,540
5-4071,20,1548,49,702,535,385,768,648,902,370,345,324,540
5-4072,61,1444,49,614,478,380,883,807,847,322,322,395,530
5-4076,63,1603,73,690,563,386,934,880,1064,420,390,342,545
5-4077,67,1505,59,650,525,382,888,864,908,373,363,324,535
5-4080,21,1570,48,703,532,382,818,654,833,333,339,402,530
5-4081,20,1686,57,760,573,405,877,720,930,376,353,371,545
5-4082,20,1584,45,712,520,363,779,620,858,350,320,268,535
5-4083,20,1598,58,697,535,426,868,740,953,376,361,373,540
5-4090,26,1576,45,747,525,389,767,650,873,324,320,376,535
5-4091,27,1555,45,714,524,375,776,644,867,324,321,341,520
5-4092,27,1555,54,685,512,397,868,707,874,360,341,372,540
5-4093,28,1620,53,727,544,423,828,670,954,356,341,300,535
5-4096,25,1700,63,780,565,403,874,684,1000,387,356,309,545
5-4101,28,1487,46,646,515,359,840,680,874,325,330,311,540
5-4102,40,1659,64,715,578,423,919,791,948,381,368,380,550
5-4105,47,1508,54,668,523,415,878,765,880,340,340,327,530
5-4106,46,1565,88,662,535,417,1058,1017,1128,443,425,289,555
5-4107,46,1578,56,697,545,387,879,783,904,340,324,297,540
5-4108,40,1480,45,644,491,378,810,690,860,328,317,352,525
5-4119,39,1574,58,693,535,384,877,767,917,374,355,351,545
5-4120,29,1543,42,702,514,378,758,633,798,336,307,342,530
5-4121,26,1615,60,700,544,392,830,705,958,388,366,318,550
5-4122,35,1548,57,675,525,423,867,757,940,373,385,347,555
5-4124,40,1655,61,753,568,408,904,733,980,350,347,328,550
5-4125,30,1603,76,725,565,425,984,840,1054,425,407,378,550
5-4126,23,1711,49,771,563,406,787,603,857,344,319,319,540
5-4127,27,1703,54,794,595,428,837,660,898,360,333,332,550
5-4130,26,1600,59,711,552,389,868,742,943,398,385,415,545
5-4134,26,1578,57,692,520,385,868,728,945,372,367,267,560
5-4139,29,1530,43,690,515,356,778,647,849,327,284,372,510
5-4140,26,1568,54,665,535,380,838,696,917,367,358,315,545
5-4143,42,1609,66,687,555,397,909,790,1000,409,395,338,540
5-4144,42,1544,51,654,506,366,834,692,883,381,358,436,545
5-4145,40,1551,61,677,485,383,914,804,975,381,358,364,530
5-4146,34,1585,58,710,535,404,914,730,922,355,359,335,530
5-4147,20,1520,56,670,515,401,897,733,926,358,365,336,550
5-4151,24,1603,60,698,545,413,878,720,1010,400,367,340,540
5-4200,44,1544,53,661,513,382,840,728,833,337,332,327,550
5-4204,33,1600,58,675,543,397,883,724,993,389,367,371,560
5-4205,31,1584,49,688,537,394,807,640,883,354,336,370,545
5-4206,33,1570,48,683,545,425,852,685,877,342,317,374,535
5-4207,24,1585,96,685,575,423,1082,1000,1057,513,473,328,560
5-4208,31,1608,51,734,550,390,826,665,933,336,329,395,540
5-4231,31,1503,36,670,502,374,698,588,777,317,293,283,520
5-4289,45,1482,45,626,485,379,797,644,864,330,314,352,540
5-4302,39,1285,27,590,432,331,643,558,675,292,283,355,500
5-4310,50,1553,49,710,535,389,808,763,858,351,327,319,535
5-4313,68,1522,56,700,565,407,911,910,884,355,335,353,540
5-4314,68,1530,66,664,545,401,948,921,953,380,388,390,535
5-4315,68,1450,48,647,537,375,834,812,888,342,310,395,525
5-4316,65,1518,60,665,555,343,907,860,944,364,360,332,530
5-4330,66,1432,49,635,515,401,818,755,848,387,349,287,530
5-4336,68,1528,71,674,545,448,990,992,1012,409,389,307,545
5-4339,67,1528,49,672,544,387,792,730,833,347,332,370,540
5-4340,68,1555,68,667,545,440,963,858,974,400,381,394,540
5-4343,66,1482,47,666,525,359,843,772,820,339,314,342,505
5-4365,37,1648,60,727,555,385,865,752,930,362,341,353,560
5-4366,37,1609,62,718,545,429,938,795,924,360,371,305,560
5-4367,33,1583,54,723,548,394,855,697,890,365,348,257,505
5-4379,43,1592,45,719,550,410,802,623,844,331,314,345,540
5-4387,31,1613,45,754,545,398,812,640,840,349,324,329,560
5-4389,53,1458,53,603,497,396,890,831,857,326,323,402,550
5-4393,41,1499,55,635,516,355,902,838,908,356,346,323,550
5-4404,39,1629,50,704,555,397,858,637,899,363,329,344,540
5-4457,32,1245,23,545,413,305,584,520,625,281,263,390,500
5-4494,30,1243,23,558,413,304,604,530,630,269,251,321,520
5-4495,37,1537,50,658,503,417,820,728,864,325,347,410,550
5-4496,29,1678,50,784,564,386,788,622,920,368,339,356,555
5-4497,41,1555,67,678,535,402,925,888,1010,392,394,352,550
5-4501,21,1528,53,680,525,394,857,734,934,368,348,380,540
5-4518,21,1594,58,708,553,401,882,712,951,375,373,266,550
5-4519,23,1521,49,681,520,361,781,616,894,353,353,256,540
5-4520,24,1541,53,704,536,393,827,721,921,360,348,258,540
5-4523,50,1530,73,605,525,366,997,860,1038,427,418,244,570
5-4524,53,1570,58,717,567,366,914,792,939,361,341,246,565
5-4525,54,1527,67,650,545,384,963,854,990,375,382,251,555
5-4526,53,1542,59,701,548,382,860,818,958,376,355,276,565
5-4527,55,1472,63,645,530,399,972,925,955,352,333,296,560
5-4528,52,1536,64,671,533,376,896,858,1023,398,380,234,545
5-4529,51,1510,53,642,526,380,868,756,926,356,340,271,565
5-4530,55,1588,61,696,548,375,869,764,964,369,367,321,570
5-4531,57,1547,62,699,560,400,911,843,956,379,356,331,555
5-4532,51,1544,56,661,525,351,877,772,919,354,342,277,570
5-4533,54,1578,75,686,553,425,983,903,1033,432,416,288,555
5-4534,51,1519,51,665,525,380,910,769,774,340,314,301,560
5-4535,51,1531,59,688,515,411,906,784,931,372,365,299,520
5-4536,55,1589,73,676,577,421,1022,954,1026,415,385,276,590
5-4540,41,1555,74,683,542,373,945,880,1045,443,429,302,580
5-4542,43,1587,61,750,572,390,907,822,962,374,346,268,565
5-4543,44,1551,52,707,543,374,853,740,888,352,352,331,550
5-4544,42,1610,62,717,538,419,949,760,970,390,372,384,570
5-4545,43,1587,51,683,544,364,804,630,915,355,330,336,530
5-4546,40,1500,59,645,505,359,894,787,943,376,373,326,555
5-4547,47,1510,51,691,546,383,865,721,844,342,358,365,545
5-4548,47,1536,61,655,515,410,892,760,943,381,390,354,570
5-4551,49,1544,62,678,531,374,985,814,962,372,369,320,570
5-4552,49,1542,60,672,528,408,962,774,924,353,372,300,540
5-4553,47,1558,66,668,535,410,952,860,939,375,382,336,580
5-4554,46,1550,71,666,535,355,989,897,1030,403,378,296,565
5-4581,23,1608,54,713,554,405,882,688,930,367,350,327,565
5-4599,38,1520,58,688,544,386,890,763,947,357,369,363,540
5-4602,35,1503,56,639,584,397,902,746,936,372,367,374,550
5-4603,44,1605,60,702,541,408,883,754,973,380,338,355,545
5-4604,42,1616,65,697,574,394,879,774,987,380,356,365,560
5-4605,34,1520,53,751,506,371,868,702,915,366,358,402,550
5-4609,55,1590,54,695,554,364,855,744,916,374,351,289,560
5-4612,28,1501,51,698,532,364,839,713,910,370,338,284,540
5-4613,26,1596,58,720,563,400,853,712,966,371,352,261,550
5-4633,26,1535,58,695,535,394,913,720,935,382,368,293,545
5-4634,24,1595,51,737,534,384,830,659,890,356,354,288,550
5-4635,22,1645,58,759,562,396,871,690,936,372,335,295,550
5-4636,23,1586,52,689,525,370,848,636,898,352,345,348,555
5-4637,22,1580,54,701,535,406,863,652,885,362,371,361,570
5-4647,21,1578,54,717,533,378,873,697,941,386,359,350,540
5-4648,21,1586,56,717,525,413,865,672,951,370,369,335,550
5-4650,55,1541,57,715,565,405,908,788,932,368,340,340,530
5-4651,53,1435,52,652,512,404,901,756,878,348,371,356,530
5-4652,54,1500,49,679,534,388,900,731,869,340,325,293,530
5-4662,32,1580,56,714,543,400,865,730,906,364,366,259,555
5-4664,27,1536,41,688,503,375,750,634,344,327,330,357,560
5-4679,43,1594,69,684,535,398,970,822,972,401,402,271,550
5-4680,41,1557,61,675,520,387,928,798,934,409,365,264,540
5-4681,46,1581,50,712,536,414,833,716,899,337,319,334,535
5-4714,38,1481,52,649,512,381,871,748,890,350,337,325,545
5-4718,38,1503,49,658,530,381,853,730,873,334,313,291,560
5-4719,35,1538,69,669,525,412,1030,914,964,352,359,313,555
5-4720,34,1621,48,735,545,392,790,630,860,337,328,259,555
5-4721,37,1647,63,746,574,389,894,745,987,392,374,273,540
5-4727,22,1578,57,712,546,381,845,696,950,389,382,373,540
5-4738,31,1675,57,772,564,401,880,695,922,370,351,324,560
5-4739,26,1575,48,721,513,379,808,642,894,361,337,377,550
5-4740,25,1502,52,679,520,379,875,706,905,362,350,279,540
5-4742,27,1646,64,726,550,427,892,720,1003,389,370,296,540
5-4743,21,1622,62,777,579,395,910,767,963,325,337,286,580
5-4744,21,1617,60,748,550,392,872,721,973,399,372,329,560
5-4745,33,1620,64,716,525,435,890,752,973,393,390,276,540
5-4746,30,1667,67,761,562,439,897,774,995,394,378,316,550
5-4764,32,1534,52,688,500,389,834,677,890,365,345,332,540
5-4765,32,1460,45,638,505,389,810,713,870,328,321,337,540
5-4768,25,1579,54,691,512,392,835,677,964,373,347,307,550
5-4769,25,1593,52,723,542,389,858,659,884,354,340,320,540
5-4770,52,1600,74,710,583,428,1004,948,991,432,386,331,560
5-4776,31,1560,57,698,530,418,925,754,933,359,347,336,550
5-4777,32,1485,56,650,480,414,897,752,926,367,367,313,550
5-4780,20,1598,54,704,542,417,838,668,920,373,359,316,550
5-4781,20,1590,49,718,553,385,825,645,893,370,325,345,530
5-4790,32,1567,45,688,518,385,811,613,859,339,326,326,560
5-4791,32,1548,46,720,524,384,810,628,842,352,340,320,560
5-4793,51,1519,53,662,521,419,890,708,898,360,338,330,525
5-4794,51,1500,61,651,533,410,916,865,948,377,379,330,540
5-4795,52,1595,58,715,564,402,886,771,898,369,362,388,555
5-4796,56,1469,61,676,514,415,957,854,911,363,352,307,505
5-4797,49,1530,70,674,515,446,997,914,965,385,384,345,565
5-4798,56,1536,63,697,530,394,947,866,890,369,350,359,555
5-4799,49,1541,67,693,535,417,946,850,990,401,394,298,540
5-4800,50,1555,61,673,545,410,950,860,923,349,346,281,540
5-4801,50,1620,68,754,564,466,973,827,965,388,396,348,555
5-4802,51,1629,65,747,583,395,957,798,955,366,360,352,560
5-4803,29,1577,46,719,527,391,820,643,844,342,323,312,535
5-4804,33,1583,55,724,534,420,850,703,953,376,347,349,535
5-4837,20,1529,48,697,506,371,820,639,860,364,341,293,545
5-4839,27,1544,53,710,534,436,891,709,897,365,346,368,560
5-4840,32,1605,66,754,566,413,928,856,997,401,387,400,540
5-4841,32,1564,59,699,526,414,845,734,996,381,386,310,560
5-4842,22,1537,40,691,516,365,786,611,822,334,303,327,535
5-4843,23,1587,48,743,533,424,806,628,855,359,340,316,545
5-4859,52,1538,56,669,530,418,1013,854,982,382,372,342,530
5-4860,54,1505,62,673,511,392,934,895,970,369,359,367,550
5-4861,49,1603,69,700,555,422,972,895,980,379,364,324,540
5-4862,30,1597,54,701,534,421,877,673,908,363,349,384,540
5-4863,27,1623,57,732,555,420,864,715,929,368,344,334,530
5-4864,28,1559,64,692,530,448,917,770,985,382,364,329,565
5-4865,29,1690,64,763,565,459,897,720,961,385,363,326,580
5-4866,35,1525,49,636,500,397,800,663,881,357,326,271,535
5-4868,33,1584,66,714,553,436,951,792,964,377,392,347,555
5-4870,27,1638,60,733,582,438,882,708,986,396,384,327,560
5-4871,26,1573,46,743,561,400,794,610,861,355,328,339,535
5-4872,26,1699,53,761,562,417,843,655,910,372,324,327,550
5-4873,26,1638,53,739,523,391,804,656,936,372,363,325,560
5-4881,36,1602,49,712,540,413,784,670,870,352,326,336,550
5-4892,20,1490,59,671,512,422,926,778,948,371,384,335,545
5-4893,23,1634,52,756,554,387,844,668,901,355,350,296,550
5-4894,22,1660,56,783,562,424,886,710,927,359,342,292,550
5-4895,23,1541,49,697,515,427,828,648,881,352,348,305,540
5-4896,24,1605,47,742,522,424,803,651,839,350,326,329,580
5-4897,23,1574,50,722,545,423,859,645,901,358,346,297,570
5-4898,23,1602,57,715,528,421,874,733,954,371,347,416,550
5-4899,33,1578,71,703,535,435,974,836,1051,404,388,375,565
5-4900,30,1616,52,747,553,421,911,786,952,390,358,360,560
5-4908,25,1545,58,696,504,418,885,745,949,378,357,368,555
5-4909,23,1605,51,707,525,446,915,672,938,363,327,356,540
5-4910,22,1570,48,724,516,413,817,652,870,358,363,299,530
5-4911,20,1585,41,739,515,400,756,603,828,333,301,275,540
5-4912,23,1553,53,699,520,403,866,695,894,362,361,400,560
5-4925,38,1590,58,718,535,430,903,732,943,367,352,284,550
5-4926,28,1649,65,749,545,447,885,725,1018,412,381,279,565
5-4927,25,1510,55,649,485,437,883,740,970,388,347,374,555
5-4928,26,1484,47,670,513,470,831,674,856,333,326,286,530
5-4929,26,1697,66,789,563,453,547,769,970,386,364,276,570
5-4930,26,1660,57,740,540,454,870,715,951,379,354,341,550
5-4931,33,1464,54,656,477,422,901,827,920,337,331,305,525
5-4932,29,1614,51,712,530,424,830,603,896,363,342,311,560
5-4933,35,1572,50,704,542,400,846,681,867,349,347,371,535
5-4934,34,1630,89,735,584,468,1050,1002,1114,421,439,262,580
5-4935,38,1554,64,681,525,426,931,798,987,391,369,297,575
5-4936,29,1566,47,696,497,477,809,640,888,347,330,304,530
5-4937,37,1501,58,662,492,430,913,848,921,358,329,366,545
5-4938,37,1480,68,667,505,415,1042,917,986,368,385,294,570
5-4939,26,1545,53,708,502,379,824,672,920,392,372,341,540
