id,age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue,type
1008e_3dm,60,155,58,91,82,15,36,52,53,40,94,36,68,30,55,27,267,60qf
1009e_3dm,60,143,48,80,83,14,32,52,50,37,89,36,66,24,53,22,247,60qf
1010e_3dm,30,146,43,70,65,12,31,50,49,36,87,37,66,28,53,24,215,30avgf
1011e_3dm,60,153,60,94,92,16,36,51,54,39,93,39,66,28,56,26,285,60avgf
1012e_3dm,60,156,63,94,94,15,36,54,54,39,95,38,66,23,56,24,289,60qf
1013e_3dm,60,148,62,95,92,16,38,53,57,40,95,33,62,27,55,23,282,60qf
1014e_3dm,30,151,42,67,62,12,27,49,51,37,83,38,67,24,53,26,209,30avgf
1017e_3dm,40,170,59,84,74,15,31,59,53,40,95,37,78,24,56,29,254,40qf
1018e_3dm,40,155,55,81,78,15,30,52,53,38,92,37,67,24,54,24,251,40qf
1019e_3dm,30,161,47,68,60,13,28,54,51,39,86,33,75,25,55,26,208,30avgf
1020e_3dm,30,161,53,78,71,12,29,52,53,38,93,36,74,29,57,28,238,30avgf
1022e_3dm,30,151,45,69,66,12,30,51,49,37,87,38,67,29,56,26,218,30avgf
1023e_3dm,60,149,56,89,85,14,34,52,55,38,95,36,66,28,55,25,266,60qf
1024e_3dm,30,152,47,70,66,13,30,50,50,37,88,41,69,27,57,24,224,30avgf
1025e_3dm,30,151,44,69,66,13,29,50,48,36,86,39,67,26,54,25,218,30avgf
1026e_3dm,30,151,51,79,74,14,30,50,53,36,88,37,67,27,55,24,241,30avgf
1027e_3dm,30,165,56,82,78,14,32,56,56,40,91,40,75,24,56,26,256,30avgf
1028e_3dm,30,166,53,78,72,14,30,55,50,41,91,38,74,25,55,27,241,30avgf
1029e_3dm,30,149,52,78,77,15,31,49,52,38,90,39,64,26,57,23,246,30avgf
1030e_3dm,30,160,72,93,86,14,34,56,68,40,98,39,73,25,57,27,290,30tf
1031e_3dm,60,154,65,97,91,16,39,53,54,39,96,38,65,23,57,26,291,60qf
1032e_3dm,60,153,61,94,88,15,35,52,55,39,96,35,69,28,53,23,278,60qf
1033e_3dm,60,156,76,110,107,16,38,54,56,41,102,37,68,29,57,27,330,60qf
1034e_3dm,60,148,47,82,79,15,33,52,47,34,86,40,66,28,56,23,248,60qf
1035e_3dm,30,153,48,73,69,13,29,52,51,36,89,41,68,24,55,26,231,30avgf
1036e_3dm,30,165,51,76,65,13,29,55,54,41,92,43,74,25,58,28,235,30avgf
1037e_3dm,60,159,61,95,91,15,35,54,50,36,93,44,69,29,57,27,291,60qf
1038e_3dm,60,147,57,95,89,14,34,49,52,37,90,42,63,27,55,25,283,60avgf
1039e_3dm,20,163,53,78,70,13,30,57,53,40,91,45,78,30,57,26,246,20btf
1040e_3dm,60,151,64,95,92,18,34,51,54,37,93,37,63,27,57,26,288,60avgf
1041e_3dm,50,154,56,89,84,15,33,54,53,42,95,37,67,27,56,24,266,50avgf
1042e_3dm,60,157,51,85,81,14,31,56,50,33,91,38,71,24,53,23,255,60qf
1043e_3dm,30,164,50,70,62,12,29,54,52,38,95,35,75,25,56,28,217,30avgf
1044e_3dm,20,168,58,75,67,14,29,57,55,39,94,39,77,29,55,30,239,20btf
1045e_3dm,60,148,52,96,87,15,35,52,53,35,91,35,66,28,56,24,270,60qf
1046e_3dm,50,161,56,77,72,15,32,53,53,35,92,36,72,28,57,28,241,50avgf
1047e_3dm,40,168,66,89,81,14,32,58,58,43,99,36,76,0,56,28,272,40qf
1048e_3dm,40,152,58,80,81,15,32,53,55,38,93,31,69,24,57,23,250,40qf
1049e_3dm,30,162,48,76,64,13,29,54,51,39,87,29,75,25,55,27,217,30avgf
1050e_3dm,30,154,56,84,79,15,31,52,55,40,95,42,70,26,56,24,261,30avgf
1051e_3dm,60,151,61,92,92,16,35,51,56,39,96,42,68,25,55,25,287,60avgf
1052e_3dm,30,165,74,93,93,17,35,55,60,42,101,41,74,27,58,25,301,30tf
1053e_3dm,30,154,58,87,77,14,33,49,56,39,95,34,68,27,56,24,256,30avgf
1054e_3dm,40,154,56,79,75,15,33,50,56,37,93,43,67,0,57,24,253,40avgf
1055e_3dm,30,160,42,67,61,13,28,53,46,37,85,41,75,27,54,25,211,30avgf
1056e_3dm,20,158,54,72,69,14,32,52,57,40,96,41,69,27,56,29,236,20rtf
1057e_3dm,30,158,60,83,71,14,32,51,60,40,99,40,69,27,56,29,254,30avgf
1058e_3dm,40,153,53,77,73,15,33,51,53,32,92,47,67,25,57,29,250,40avgf
1059e_3dm,40,161,58,85,73,15,33,56,55,39,94,42,73,25,57,28,258,40qf
1060e_3dm,40,159,69,95,92,16,34,54,61,38,104,40,72,26,56,27,296,40qf
1061e_3dm,40,160,57,80,77,15,31,53,54,39,94,41,71,26,56,26,255,40qf
1062e_3dm,40,151,51,79,70,13,30,48,52,36,92,45,65,27,55,27,245,40avgf
1063e_3dm,40,150,61,88,87,15,35,50,58,37,96,43,69,25,55,24,279,40btf
1064e_3dm,60,154,65,101,95,15,33,53,55,38,97,45,69,26,54,25,306,60qf
1065e_3dm,30,168,64,88,82,15,33,56,56,43,96,44,77,27,57,26,278,30avgf
1066e_3dm,60,153,60,92,91,14,35,52,55,38,93,41,68,26,54,25,284,60qf
1067e_3dm,60,150,63,103,95,14,36,51,55,38,96,42,68,27,56,23,303,60avgf
1076e_3dm,60,156,54,89,85,16,31,54,52,38,94,37,66,26,57,27,265,60qf
1077e_3dm,60,150,58,99,93,16,34,52,53,40,98,38,64,26,55,27,288,60qf
1078e_3dm,60,154,57,95,88,14,35,53,56,38,93,35,68,28,55,24,275,60qf
1079e_3dm,30,154,56,83,75,14,33,52,57,39,95,37,69,25,57,25,251,30avgf
1080e_3dm,60,155,63,91,83,16,31,53,58,39,99,33,65,28,56,29,270,60qf
1081e_3dm,50,150,53,83,80,16,33,50,50,38,89,32,65,28,58,28,248,50avgf
1082e_3dm,30,164,60,86,75,14,34,56,58,42,98,36,76,25,57,28,257,30avgf
1083e_3dm,40,156,49,77,74,15,33,52,51,37,91,37,71,29,55,0,237,40qf
1089e_3dm,30,164,53,74,70,14,30,55,55,39,96,39,77,28,56,27,236,30avgf
1090e_3dm,50,162,70,98,95,16,36,55,60,39,100,33,73,27,56,0,296,50avgf
1108e_3dm,60,151,64,104,94,17,35,51,58,37,98,39,65,22,55,0,301,60tf
1109e_3dm,60,147,61,95,94,17,35,52,56,36,96,36,65,27,57,24,286,60qf
1110e_3dm,40,158,62,84,81,16,35,52,58,42,96,35,69,26,57,28,262,40qf
1111e_3dm,20,155,55,79,72,14,30,51,57,40,94,41,69,25,55,29,247,20rtf
1112e_3dm,30,159,53,77,69,15,32,55,54,36,94,38,73,26,54,26,237,30avgf
1113e_3dm,30,154,57,76,71,16,30,50,59,37,100,42,68,26,55,26,246,30avgf
1114e_3dm,30,155,50,72,66,15,33,49,56,37,91,44,69,28,56,28,232,30avgf
1115e_3dm,40,160,62,83,80,14,32,52,59,38,100,44,69,27,57,25,269,40qf
1119e_3dm,40,157,59,84,80,16,32,51,56,39,97,41,68,25,57,29,264,40avgf
1120e_3dm,30,152,47,73,67,14,32,51,50,36,88,44,70,27,52,25,231,30avgf
1121e_3dm,30,156,54,79,70,14,31,53,54,41,92,42,70,27,55,26,245,30avgf
1122e_3dm,40,152,46,66,63,15,30,48,51,40,86,43,65,29,55,28,218,40avgf
1123e_3dm,30,148,48,75,69,14,30,51,55,36,91,42,68,28,54,25,234,30avgf
1124e_3dm,30,161,60,84,73,14,31,57,58,40,97,36,74,25,56,29,253,30avgf
1125e_3dm,40,160,61,83,77,15,32,54,57,37,0,40,72,26,55,28,261,40qf
1128e_3dm,30,155,51,77,78,15,33,52,52,38,90,35,70,26,55,24,241,30avgf
1129e_3dm,50,161,63,88,82,16,33,56,57,43,97,29,70,21,56,28,262,50avgf
1130e_3dm,20,163,58,81,79,13,31,55,57,39,95,35,76,30,57,22,253,20btf
1131e_3dm,30,162,55,77,72,14,30,55,56,38,95,42,74,27,55,27,246,30avgf
1132e_3dm,30,153,51,73,68,15,30,54,54,37,89,40,70,25,55,25,232,30avgf
1133e_3dm,30,161,48,73,67,14,30,54,51,41,87,43,74,26,57,26,231,30avgf
1134e_3dm,40,153,54,83,78,15,34,52,53,37,90,40,68,26,57,27,255,40qf
1135e_3dm,30,156,52,78,72,14,32,51,54,38,94,39,71,25,56,28,241,30avgf
1136e_3dm,50,152,54,89,85,16,31,51,52,37,91,38,67,26,55,25,266,50avgf
1137e_3dm,40,147,45,73,69,13,31,49,49,35,87,41,65,25,55,26,228,40avgf
1138e_3dm,30,159,51,75,69,13,30,54,55,38,91,41,73,27,54,26,236,30avgf
1139e_3dm,30,154,44,71,67,14,29,50,51,36,86,40,69,26,54,24,222,30avgf
1140e_3dm,40,154,72,97,93,18,37,53,64,43,102,36,65,25,56,26,298,40qf
1141e_3dm,40,152,55,85,84,15,33,53,54,39,94,42,69,28,55,23,266,40qf
1142e_3dm,40,151,58,84,83,16,33,51,58,36,97,39,65,27,56,25,264,40btf
1143e_3dm,30,150,44,68,62,14,28,50,51,36,88,39,69,26,55,25,213,30avgf
1144e_3dm,40,146,56,88,87,15,34,51,56,38,93,41,63,24,55,22,272,40btf
1145e_3dm,30,165,57,73,65,15,31,54,58,39,96,41,76,25,56,27,236,30avgf
1160e_3dm,20,153,55,80,74,14,30,53,57,35,95,41,69,28,56,25,250,20btf
1161e_3dm,50,151,57,88,82,15,32,52,56,37,95,44,68,26,57,26,271,50avgf
1162e_3dm,40,152,68,99,93,16,33,51,66,37,101,38,66,25,53,25,298,40btf
1163e_3dm,30,155,49,75,68,14,31,51,51,36,89,49,70,29,56,29,241,30avgf
1164e_3dm,30,158,51,73,70,14,31,53,51,39,91,39,71,27,54,26,233,30avgf
1166e_3dm,20,175,59,71,66,16,32,59,54,41,90,45,81,31,59,30,241,20btf
1167e_3dm,40,167,80,97,99,18,37,57,60,45,106,42,75,27,59,27,318,40qf
1182e_3dm,30,166,51,66,63,14,30,56,52,41,92,29,77,24,54,27,209,30avgf
1183e_3dm,30,166,53,69,62,14,29,54,56,39,94,32,78,25,56,28,216,30avgf
1185e_3dm,40,160,62,81,80,16,34,54,57,42,98,43,72,27,56,24,266,40qf
1186e_3dm,30,153,44,70,63,13,32,50,49,39,86,40,71,25,58,26,217,30avgf
1187e_3dm,30,158,68,88,90,16,37,54,62,43,101,35,72,27,57,24,281,30avgf
1204e_3dm,40,159,54,81,72,15,32,53,54,38,93,31,70,26,55,30,238,40qf
1205e_3dm,40,169,63,86,83,14,36,58,56,40,97,34,77,28,55,27,266,40qf
1206e_3dm,30,161,52,79,74,14,32,54,54,37,90,33,75,28,58,25,238,30sqllf
1208e_3dm,30,162,72,89,88,16,36,54,63,40,105,41,72,29,58,26,290,30tf
1209e_3dm,30,158,67,96,87,15,33,51,60,39,100,39,69,28,57,27,289,30bqf
1210e_3dm,30,156,61,83,82,16,33,52,56,40,93,43,68,25,57,26,269,30bqf
1211e_3dm,30,157,59,77,74,15,32,52,57,39,93,42,68,26,56,29,252,30avgf
1212e_3dm,60,151,53,85,84,15,34,52,50,37,86,43,67,27,57,24,265,60qf
1213e_3dm,60,150,54,86,79,15,36,50,51,40,90,43,64,31,56,27,262,60avgf
1214e_3dm,30,166,55,74,65,14,32,53,55,38,93,45,75,26,57,31,239,30avgf
1215e_3dm,40,149,53,77,74,16,34,52,55,36,89,39,66,27,57,24,243,40qf
1216e_3dm,30,156,54,76,68,14,32,51,57,39,93,42,70,28,56,25,240,30avgf
1219e_3dm,30,149,46,74,65,14,29,51,53,36,86,38,69,25,56,25,223,30avgf
1220e_3dm,30,153,46,73,67,14,29,51,51,38,89,40,66,27,54,28,226,30avgf
1221e_3dm,30,156,70,92,88,16,37,53,63,39,103,40,68,26,55,27,290,30bqf
1222e_3dm,40,157,66,87,88,17,36,52,61,38,99,46,70,31,59,25,287,40qf
1223e_3dm,40,153,48,77,72,14,31,49,52,36,89,38,66,28,55,27,235,40avgf
1228e_3dm,40,148,50,82,81,14,34,50,49,38,88,42,64,25,55,24,255,40btf
1230e_3dm,20,154,45,67,63,14,30,50,50,40,88,41,68,26,57,25,216,20rtf
1231e_3dm,30,157,51,74,67,14,29,54,54,36,90,36,72,29,57,28,228,30avgf
1232e_3dm,30,160,56,74,66,14,31,54,58,39,94,39,73,24,58,28,235,30avgf
1233e_3dm,20,161,63,82,75,16,32,55,57,37,92,33,73,28,58,26,253,20btf
1236e_3dm,30,166,49,69,65,14,31,56,50,39,90,35,77,26,58,28,218,30avgf
1237e_3dm,30,162,56,78,69,15,32,52,56,39,94,37,71,28,57,31,240,30avgf
1238e_3dm,30,159,49,77,66,14,30,53,53,38,88,36,72,29,55,28,228,30avgf
1241e_3dm,30,153,50,74,68,14,32,52,52,38,91,35,68,31,57,28,227,30avgf
1242e_3dm,30,165,54,73,68,15,30,52,54,37,93,34,75,27,58,28,229,30avgf
1243e_3dm,30,152,45,72,66,13,29,52,53,34,88,37,70,29,55,26,220,30avgf
1267e_3dm,30,160,51,73,65,14,31,51,54,36,89,38,73,28,57,29,227,30avgf
1268e_3dm,30,155,63,93,88,14,34,52,61,37,97,39,70,27,55,24,283,30avgf
1269e_3dm,30,161,48,65,62,14,29,54,53,36,91,43,76,28,53,28,218,30avgf
1270e_3dm,30,159,45,65,62,14,30,53,49,35,80,36,72,26,54,25,208,30avgf
1272e_3dm,20,156,55,71,67,14,32,52,56,41,93,39,71,25,58,26,232,20rtf
1273e_3dm,30,157,51,75,68,14,29,52,54,38,93,42,71,28,57,28,236,30avgf
1274e_3dm,20,157,59,88,81,15,33,55,58,40,95,34,70,28,57,29,262,20btf
1275e_3dm,20,146,63,90,90,14,36,50,61,40,97,40,64,25,57,22,283,20rtf
1276e_3dm,30,156,42,69,65,14,31,52,51,37,86,34,69,26,56,26,210,30avgf
1277e_3dm,30,159,53,77,69,15,31,52,54,38,91,40,69,28,57,31,239,30avgf
1278e_3dm,20,152,50,75,70,15,31,51,52,40,92,47,69,30,56,27,242,20rtf
1279e_3dm,20,166,58,81,75,14,31,56,55,41,96,45,76,28,56,29,259,20btf
1282e_3dm,30,161,48,71,63,14,32,52,51,38,86,44,70,26,56,28,226,30avgf
1283e_3dm,30,163,53,73,64,14,31,54,56,38,92,29,71,21,56,30,219,30avgf
1284e_3dm,20,160,54,78,70,14,31,56,55,37,91,41,74,28,57,28,243,20btf
1285e_3dm,30,155,67,81,75,16,32,51,61,38,97,44,68,28,56,29,267,30avgf
1286e_3dm,30,156,54,80,72,15,30,49,53,40,93,40,67,26,56,26,246,30avgf
1287e_3dm,40,152,51,83,79,15,32,50,53,37,90,44,66,27,52,25,257,40btf
1288e_3dm,30,155,48,70,66,14,33,51,52,39,90,35,66,30,58,28,219,30avgf
1294e_3dm,30,168,56,74,67,15,32,56,53,40,92,35,75,26,59,28,232,30avgf
1295e_3dm,30,158,51,78,68,14,31,55,52,38,91,35,74,30,55,29,232,30avgf
1296e_3dm,30,160,44,65,61,13,31,54,48,39,85,33,75,27,54,25,203,30avgf
1297e_3dm,20,153,56,79,78,14,36,51,55,40,93,35,69,26,55,23,248,20rtf
1299e_3dm,30,162,53,76,68,14,31,55,55,39,92,34,77,25,56,27,231,30avgf
1310e_3dm,30,157,51,72,66,14,28,50,57,37,94,36,69,25,55,28,225,30avgf
1311e_3dm,40,150,60,82,85,17,35,51,59,38,97,35,65,26,57,25,262,40btf
1312e_3dm,30,162,50,68,63,14,30,52,53,39,90,32,71,27,56,26,213,30avgf
1313e_3dm,40,168,63,82,76,16,35,55,55,38,95,37,76,29,59,28,258,40qf
1324e_3dm,30,163,51,75,65,14,30,54,54,39,91,42,74,29,56,30,233,30avgf
1325e_3dm,30,165,70,94,87,16,37,56,57,38,96,40,74,25,56,31,291,30tf
1326e_3dm,30,154,52,79,78,14,32,52,55,40,90,40,69,24,53,24,249,30avgf
1327e_3dm,30,154,64,84,84,16,33,50,60,37,97,37,67,25,56,23,269,30bqf
1328e_3dm,40,156,59,79,79,16,34,54,57,41,95,38,70,29,57,24,255,40qf
1329e_3dm,30,152,54,81,72,14,36,50,56,36,95,39,68,24,54,27,246,30avgf
1332e_3dm,30,164,52,76,71,15,30,54,52,39,90,38,74,26,56,27,237,30avgf
1333e_3dm,30,158,49,77,70,13,29,52,51,36,90,34,72,22,54,26,230,30avgf
1334e_3dm,30,166,56,80,72,14,32,57,55,39,95,33,77,27,55,29,241,30avgf
1337e_3dm,30,161,54,77,66,15,30,54,55,40,95,39,72,26,55,29,236,30avgf
1338e_3dm,30,164,57,75,68,15,32,53,56,42,96,37,71,25,57,31,237,30avgf
1339e_3dm,30,158,57,80,74,14,32,53,56,41,95,35,72,26,59,29,246,30avgf
1347e_3dm,30,158,48,75,70,14,31,55,53,37,88,39,71,25,56,26,232,30avgf
1348e_3dm,30,153,42,68,63,14,28,51,48,36,84,42,70,28,55,27,215,30avgf
1349e_3dm,30,162,53,74,65,14,33,55,53,38,92,45,75,25,58,29,237,30avgf
1350e_3dm,30,165,51,73,65,14,31,54,55,39,92,39,74,26,55,28,228,30avgf
1351e_3dm,20,166,64,82,76,15,34,55,59,40,98,46,75,29,59,29,268,20btf
1352e_3dm,30,164,51,70,65,14,31,53,53,39,89,40,75,28,56,28,226,30avgf
1353e_3dm,30,164,55,75,68,15,30,55,54,39,92,32,74,23,56,27,230,30avgf
1363e_3dm,30,148,58,93,88,14,34,50,59,39,97,37,64,29,55,25,276,30bqf
1364e_3dm,20,170,77,94,87,15,33,56,65,42,106,40,75,29,58,29,298,20btf
1365e_3dm,30,161,63,89,83,14,35,56,58,39,96,45,74,27,56,24,280,30avgf
1366e_3dm,30,163,59,81,74,15,33,53,55,39,96,34,73,27,56,29,248,30tf
1367e_3dm,40,161,59,80,76,15,32,56,52,39,93,36,72,27,55,25,251,40qf
1368e_3dm,30,162,55,75,73,15,31,54,58,38,98,39,70,30,54,26,242,30avgf
1370e_3dm,30,164,46,69,65,14,32,53,47,38,86,36,73,30,53,27,216,30avgf
1371e_3dm,30,155,46,72,66,14,30,53,51,35,88,35,72,27,56,25,219,30avgf
1372e_3dm,30,160,58,81,80,15,33,56,54,40,91,36,75,27,53,24,255,30avgf
1373e_3dm,30,162,65,93,89,16,35,55,54,42,97,39,72,24,56,26,286,30tf
1374e_3dm,40,156,52,74,74,15,31,53,53,39,89,35,71,28,58,25,235,40qf
1377e_3dm,30,169,57,70,65,15,33,58,55,38,92,42,77,27,55,27,234,30avgf
1390e_3dm,30,163,59,80,71,14,31,53,57,40,96,40,75,23,57,28,250,30avgf
1393e_3dm,30,157,54,77,72,14,32,54,55,36,93,36,70,27,55,26,239,30avgf
1394e_3dm,30,166,62,84,75,14,33,55,58,42,101,43,73,29,56,30,264,30tf
1402e_3dm,30,166,52,74,64,14,30,55,52,37,90,39,76,27,55,27,229,30avgf
1403e_3dm,30,156,50,71,66,14,30,53,54,37,91,38,69,24,55,27,225,30avgf
1406e_3dm,30,161,54,82,70,14,31,53,54,39,93,44,71,27,55,30,250,30avgf
1407e_3dm,30,164,52,77,68,13,33,54,53,37,91,38,75,26,55,27,235,30avgf
1419e_3dm,30,161,57,81,77,16,32,55,55,36,96,41,74,27,55,26,256,30avgf
1420e_3dm,30,163,63,89,81,17,33,57,55,37,96,39,76,28,56,23,272,30tf
1421e_3dm,30,155,57,83,82,14,34,55,54,41,94,44,71,27,56,23,266,30tf
1422e_3dm,30,157,55,78,74,16,32,52,53,38,92,51,70,28,57,25,258,30avgf
1462e_3dm,30,163,61,85,80,15,32,52,61,39,98,38,71,28,55,26,264,30bqf
1465e_3dm,30,154,50,73,72,15,35,51,55,37,90,36,67,29,56,24,231,30avgf
1466e_3dm,30,161,54,77,68,14,34,54,55,39,90,34,71,27,56,30,233,30avgf
1467e_3dm,30,157,63,88,76,15,33,53,62,37,99,35,69,27,60,29,262,30avgf
1468e_3dm,30,154,55,77,71,16,32,52,57,37,96,34,70,28,55,25,237,30avgf
1488e_3dm,40,167,69,91,88,16,36,54,56,42,97,34,74,29,56,26,282,40qf
1489e_3dm,30,154,53,76,70,14,33,51,56,37,92,32,67,26,57,28,231,30avgf
1623e_3dm,20,161,56,79,70,14,32,54,56,38,93,34,72,29,54,29,239,20btf
1624e_3dm,30,152,45,68,65,14,31,51,51,37,87,36,66,24,57,28,214,30avgf
1625e_3dm,30,155,50,70,67,14,32,50,51,36,89,39,66,30,55,31,226,30avgf
1627e_3dm,30,167,64,81,72,15,33,54,59,37,99,35,73,27,57,33,252,30tf
1628e_3dm,30,168,53,75,70,14,32,57,51,42,88,34,77,26,57,30,232,30avgf
1635e_3dm,30,155,61,87,84,15,33,50,60,37,100,40,65,29,56,25,272,30bqf
1637e_3dm,30,165,56,73,69,15,34,55,56,40,91,36,74,26,56,29,234,30avgf
1638e_3dm,30,154,55,82,75,14,35,52,57,39,94,40,68,25,56,29,252,30avgf
1659e_3dm,30,164,53,72,66,14,31,54,54,37,93,44,74,32,56,29,235,30avgf
1664e_3dm,30,160,48,68,62,14,31,54,52,39,87,26,72,19,56,26,204,30avgf
1666e_3dm,30,160,50,73,67,15,31,52,54,39,90,38,71,31,54,29,228,30avgf
1667e_3dm,30,161,54,74,69,14,32,55,54,39,92,33,70,29,57,28,230,30avgf
1682e_3dm,30,150,51,77,72,14,34,49,55,37,91,29,65,21,53,26,229,30avgf
1683e_3dm,30,158,49,72,65,13,30,53,52,38,93,39,74,25,55,26,225,30avgf
1684e_3dm,30,158,54,78,74,16,31,53,56,38,95,37,74,27,57,25,243,30avgf
1702e_3dm,20,160,56,77,68,15,32,52,56,40,90,39,69,27,56,31,240,20rtf
1705e_3dm,20,165,59,75,70,15,32,56,55,40,95,40,76,28,56,29,244,20btf
1716e_3dm,30,158,53,79,73,14,30,52,54,38,92,37,71,25,59,27,242,30avgf
1717e_3dm,30,156,63,85,85,16,36,54,56,38,97,33,70,25,58,24,266,30tf
1726e_3dm,30,157,53,80,71,14,29,53,55,39,95,41,70,27,54,28,245,30avgf
1727e_3dm,30,152,48,72,65,14,30,51,53,41,91,38,67,27,55,27,223,30avgf
1745e_3dm,30,155,51,77,73,15,35,52,52,39,91,27,70,19,55,26,228,30avgf
1758e_3dm,30,161,58,76,74,15,32,54,57,40,93,39,73,25,54,26,247,30avgf
1769e_3dm,30,152,44,68,65,15,32,50,49,38,86,45,66,32,54,28,222,30avgf
1779e_3dm,30,156,54,78,70,13,31,53,57,39,96,27,69,22,54,29,229,30avgf
1782e_3dm,30,154,48,77,74,15,31,51,50,40,89,41,66,28,56,24,240,30avgf
1783e_3dm,30,169,62,80,71,15,34,58,57,41,94,40,77,27,58,30,253,30tf
1784e_3dm,30,162,52,73,68,14,30,54,54,39,91,30,74,21,56,28,223,30avgf
1785e_3dm,30,164,59,82,75,16,31,56,56,42,96,28,74,20,56,26,244,30sqllf
1786e_3dm,30,168,54,71,64,15,32,56,53,40,91,25,79,20,56,29,214,30avgf
1803e_3dm,30,150,49,74,65,14,31,50,55,37,89,40,65,25,56,27,228,30avgf
1850e_3dm,30,150,53,80,73,16,32,50,54,39,92,46,64,30,55,29,252,30avgf
1860e_3dm,30,156,53,79,70,14,35,52,54,38,95,29,68,22,56,28,231,30avgf
1877e_3dm,30,150,50,76,70,14,32,52,53,40,89,26,65,18,53,26,222,30avgf
1893e_3dm,30,166,58,83,75,16,34,56,56,42,96,35,74,28,53,28,251,30avgf
1894e_3dm,40,168,61,82,75,15,33,57,55,40,94,37,76,29,54,31,255,40qf
1897e_3dm,30,164,58,75,72,15,32,56,56,39,94,31,74,21,54,29,236,30avgf
1898e_3dm,30,157,50,73,66,14,30,53,54,39,94,37,71,27,56,27,226,30avgf
1914e_3dm,30,154,47,72,68,14,29,51,51,39,89,32,70,26,55,26,219,30avgf
1915e_3dm,30,152,57,87,82,14,32,50,56,37,93,32,66,20,54,25,258,30avgf
1916e_3dm,30,161,62,79,75,15,35,54,58,40,95,28,73,21,54,27,244,30avgf
1917e_3dm,30,165,64,85,75,15,36,54,60,38,98,35,75,23,55,29,259,30avgf
1918e_3dm,30,162,50,72,64,14,31,55,52,37,91,33,73,23,54,29,219,30avgf
1923e_3dm,30,156,58,86,83,15,32,51,57,40,94,32,68,23,55,25,259,30avgf
1928e_3dm,20,169,53,76,70,14,30,58,51,36,92,45,78,30,54,29,244,20btf
1929e_3dm,30,159,50,75,67,14,31,54,51,36,88,36,71,26,56,28,228,30avgf
1930e_3dm,30,161,54,72,65,14,32,53,54,39,90,36,72,26,55,29,227,30avgf
1934e_3dm,30,160,56,75,68,15,32,53,55,38,94,29,70,24,56,27,228,30tf
1935e_3dm,30,155,52,78,74,15,33,53,48,36,87,40,68,27,56,29,244,30tf
1941e_3dm,30,151,50,76,73,14,29,50,54,37,88,38,68,25,53,24,237,30avgf
1942e_3dm,30,165,48,66,64,15,30,54,48,40,89,37,76,26,56,27,215,30avgf
1944e_3dm,30,151,69,97,98,16,38,50,62,38,101,34,64,24,56,28,298,30bqf
1947e_3dm,30,164,67,91,84,16,34,55,57,39,96,29,76,22,58,26,271,30tf
1953e_3dm,30,160,50,77,72,14,32,52,53,37,89,42,74,28,54,23,241,30avgf
1956e_3dm,30,154,71,97,96,16,35,51,63,40,101,38,69,26,55,25,302,30bqf
1977e_3dm,30,156,58,80,77,16,33,50,58,37,95,37,65,29,53,25,252,30avgf
1978e_3dm,30,155,53,81,76,14,33,52,56,37,93,34,67,25,54,26,244,30avgf
1979e_3dm,30,160,58,83,75,16,33,55,56,38,94,34,73,28,57,24,250,30tf
1981e_3dm,30,157,58,86,80,15,34,54,52,41,93,38,69,26,55,26,262,30avgf
1985e_3dm,30,158,55,84,82,14,31,54,53,37,91,35,71,27,56,25,256,30tf
1989e_3dm,60,156,72,101,100,17,37,56,58,38,101,36,69,28,56,28,309,60qf
1990e_3dm,60,152,58,89,90,17,35,54,54,37,92,35,66,26,58,24,272,60qf
1991e_3dm,60,148,54,93,89,15,35,50,53,36,88,45,65,32,55,24,281,60avgf
2003e_3dm,30,159,59,84,78,15,33,53,56,40,95,35,69,29,56,26,256,30tf
2004e_3dm,30,151,43,72,64,13,29,51,48,35,89,39,69,30,55,25,218,30avgf
2005e_3dm,30,151,53,78,77,16,32,51,54,39,90,40,64,27,58,25,248,30avgf
2006e_3dm,30,153,47,78,68,13,32,52,53,36,90,40,70,27,55,26,233,30avgf
2010e_3dm,30,157,51,74,69,15,33,51,51,38,90,42,69,27,55,27,236,30avgf
2011e_3dm,30,162,54,75,67,15,31,54,55,37,93,41,74,28,57,27,237,30tf
2015e_3dm,30,151,40,65,60,13,30,50,48,37,86,25,64,21,53,28,190,30avgf
2016e_3dm,30,159,75,93,91,17,37,54,63,39,102,33,72,24,57,26,292,30tf
2017e_3dm,20,158,58,73,67,14,30,51,54,41,98,35,70,27,56,26,233,20rtf
2018e_3dm,30,165,58,82,75,15,30,54,55,39,93,37,74,29,56,26,252,30tf
2019e_3dm,30,158,43,66,62,13,30,54,49,38,82,37,74,26,52,26,208,30avgf
2020e_3dm,60,151,52,83,82,17,35,50,50,37,89,32,66,24,55,25,249,60avgf
2023e_3dm,30,157,50,73,68,14,31,53,52,39,90,37,71,27,55,27,228,30avgf
2024e_3dm,30,164,54,74,67,14,33,55,55,40,96,34,75,23,57,29,229,30avgf
2032e_3dm,30,154,49,77,68,15,31,51,52,37,90,36,69,25,55,28,230,30avgf
2036e_3dm,30,159,59,84,78,15,32,55,56,39,94,39,72,27,57,26,260,30tf
2037e_3dm,30,159,64,88,83,15,36,55,59,42,98,38,71,25,56,27,273,30tf
